fare_id,flight_id,cabin_class,fare_class,base_fare,taxes,currency,baggage_kg,cabin_baggage_kg,changeable,change_fee,refundable,seats_total,status,updated_at
far_44e4ebda,flt_c2f042d2,business,promo,51997.58,8319.61,INR,30,7,0,,0,18,active,2026-08-18T10:00:00+05:30
far_e49ced04,flt_1c819f10,economy,promo,3700.37,592.06,INR,15,7,0,444.04,0,160,active,2026-08-18T10:00:00+05:30
far_01c7d842,flt_1c819f10,economy,standard,4744.06,759.05,INR,15,7,0,569.29,0,152,active,2026-08-18T10:00:00+05:30
far_d5a1a624,flt_1c819f10,business,corporate,16177.26,2588.36,INR,30,7,1,1941.27,0,27,active,2026-08-18T10:00:00+05:30
far_365c3b1b,flt_1c819f10,business,standard,14706.60,2353.06,INR,30,7,0,,0,7,active,2026-08-18T10:00:00+05:30
far_7f82f2a4,flt_65d350cc,economy,corporate,16330.55,2612.89,INR,15,7,1,1959.67,0,80,active,2026-08-18T10:00:00+05:30
far_e88e3e3f,flt_65d350cc,economy,flex,18112.06,2897.93,INR,15,7,1,,1,101,active,2026-08-18T10:00:00+05:30
far_794a24f2,flt_65d350cc,business,flex,56147.39,8983.58,INR,30,7,1,,1,14,active,2026-08-18T10:00:00+05:30
far_7c0d0614,flt_65d350cc,business,standard,46022.45,7363.59,INR,30,7,0,,0,38,active,2026-08-18T10:00:00+05:30
far_ef12fd6a,flt_51e13fe4,economy,flex,18719.64,2995.14,INR,15,7,1,,1,39,active,2026-08-18T10:00:00+05:30
far_9d593f45,flt_51e13fe4,economy,saver,13502.69,2160.43,INR,15,7,0,,0,110,active,2026-08-18T10:00:00+05:30
far_6867d173,flt_51e13fe4,business,promo,37101.71,5936.27,INR,30,7,0,,0,4,active,2026-08-18T10:00:00+05:30
far_5d89fd8f,flt_51e13fe4,business,corporate,52322.93,8371.67,INR,30,7,1,,0,36,active,2026-08-18T10:00:00+05:30
far_9306c846,flt_bdec89a0,economy,standard,1859.24,297.48,INR,15,7,0,223.11,0,119,active,2026-08-18T10:00:00+05:30
far_4f69c592,flt_b45c74a6,economy,standard,4232.35,677.18,INR,15,7,0,507.88,0,104,active,2026-08-18T10:00:00+05:30
far_c7b7cf7b,flt_b45c74a6,economy,promo,3301.23,528.20,INR,15,7,0,396.15,0,54,active,2026-08-18T10:00:00+05:30
far_07355246,flt_b45c74a6,business,corporate,14432.31,2309.17,INR,30,7,1,1731.88,0,19,active,2026-08-18T10:00:00+05:30
far_2873a40a,flt_b45c74a6,business,flex,16006.75,2561.08,INR,30,7,1,1920.81,1,37,active,2026-08-18T10:00:00+05:30
far_98ea19c4,flt_442b718a,economy,saver,18065.38,2890.46,INR,15,7,0,,0,34,active,2026-08-18T10:00:00+05:30
far_15211ec9,flt_442b718a,economy,flex,25045.18,4007.23,INR,15,7,1,,1,21,active,2026-08-18T10:00:00+05:30
far_bd784e6d,flt_442b718a,business,promo,49638.72,7942.20,INR,30,7,0,,0,5,active,2026-08-18T10:00:00+05:30
far_8bdf0e7d,flt_442b718a,business,standard,63639.39,10182.30,INR,30,7,0,7636.73,0,39,active,2026-08-18T10:00:00+05:30
far_e9d0d777,flt_795cbcc1,economy,saver,223.70,35.79,SGD,15,7,0,26.84,0,54,active,2026-08-18T10:00:00+05:30
far_482949ef,flt_795cbcc1,economy,flex,310.13,49.62,SGD,15,7,1,37.22,1,158,active,2026-08-18T10:00:00+05:30
far_db36af21,flt_795cbcc1,business,standard,788.04,126.09,SGD,30,7,0,94.57,0,5,active,2026-08-18T10:00:00+05:30
far_58687d29,flt_795cbcc1,business,promo,614.67,98.35,SGD,30,7,0,73.76,0,25,active,2026-08-18T10:00:00+05:30
far_29a4c48d,flt_db94a3ce,economy,standard,388.11,62.10,AED,15,7,0,46.57,0,142,active,2026-08-18T10:00:00+05:30
far_216d2653,flt_1ccd630f,economy,saver,5541.35,886.62,INR,15,7,0,664.96,0,141,active,2026-08-18T10:00:00+05:30
far_4c245bd4,flt_1ccd630f,economy,flex,7682.33,1229.17,INR,15,7,1,921.88,1,90,active,2026-08-18T10:00:00+05:30
far_e320ace5,flt_1ccd630f,business,saver,17178.20,2748.51,INR,30,7,0,2061.38,0,4,active,2026-08-18T10:00:00+05:30
far_404f7689,flt_1ccd630f,business,promo,15226.13,2436.18,INR,30,7,0,1827.14,0,30,active,2026-08-18T10:00:00+05:30
far_9ad2c6b3,flt_5669d885,economy,flex,5639.31,902.29,INR,15,7,1,,1,137,active,2026-08-18T10:00:00+05:30
far_f9c84d4a,flt_5669d885,economy,corporate,5084.63,813.54,INR,15,7,1,610.16,0,25,active,2026-08-18T10:00:00+05:30
far_d04f2c41,flt_5669d885,business,corporate,15762.34,2521.97,INR,30,7,1,1891.48,0,20,active,2026-08-18T10:00:00+05:30
far_70df6f36,flt_5669d885,business,promo,11176.93,1788.31,INR,30,7,0,1341.23,0,23,active,2026-08-18T10:00:00+05:30
far_09d9f568,flt_119bfb46,economy,flex,4143.48,662.96,INR,15,7,1,,1,23,active,2026-08-18T10:00:00+05:30
far_ee8ea6fb,flt_119bfb46,economy,promo,2649.11,423.86,INR,15,7,0,,0,113,active,2026-08-18T10:00:00+05:30
far_c05551eb,flt_119bfb46,business,flex,12844.77,2055.16,INR,30,7,1,,1,23,active,2026-08-18T10:00:00+05:30
far_15a55dea,flt_119bfb46,business,promo,8212.23,1313.96,INR,30,7,0,985.47,0,6,active,2026-08-18T10:00:00+05:30
far_9760bed0,flt_dcbbbfb1,economy,corporate,11925.10,1908.02,INR,15,7,1,1431.01,0,156,active,2026-08-18T10:00:00+05:30
far_2c674a60,flt_dcbbbfb1,economy,saver,9540.08,1526.41,INR,15,7,0,1144.81,0,127,active,2026-08-18T10:00:00+05:30
far_d3d15660,flt_dcbbbfb1,business,promo,26213.53,4194.17,INR,30,7,0,3145.62,0,35,active,2026-08-18T10:00:00+05:30
far_46ee255d,flt_dcbbbfb1,business,saver,29574.24,4731.88,INR,30,7,0,3548.91,0,35,active,2026-08-18T10:00:00+05:30
far_084cdc46,flt_6675a591,economy,flex,5846.31,935.41,INR,15,7,1,701.56,1,161,active,2026-08-18T10:00:00+05:30
far_e8e0da9f,flt_6675a591,economy,corporate,5271.26,843.40,INR,15,7,1,632.55,0,86,active,2026-08-18T10:00:00+05:30
far_d73df45b,flt_6675a591,business,flex,18123.56,2899.77,INR,30,7,1,2174.83,1,9,active,2026-08-18T10:00:00+05:30
far_3bf009df,flt_6675a591,business,promo,11587.19,1853.95,INR,30,7,0,,0,12,active,2026-08-18T10:00:00+05:30
far_45e12daf,flt_78b84e29,economy,saver,6015.75,962.52,INR,15,7,0,721.89,0,73,active,2026-08-18T10:00:00+05:30
far_0776edde,flt_78b84e29,economy,promo,5332.14,853.14,INR,15,7,0,,0,52,active,2026-08-18T10:00:00+05:30
far_8966e25f,flt_78b84e29,business,saver,18648.82,2983.81,INR,30,7,0,2237.86,0,5,active,2026-08-18T10:00:00+05:30
far_ce0ce9bb,flt_78b84e29,business,promo,16529.64,2644.74,INR,30,7,0,1983.56,0,17,active,2026-08-18T10:00:00+05:30
far_f2a39b46,flt_378beb6a,economy,saver,969.24,155.08,MYR,15,7,0,,0,31,active,2026-08-18T10:00:00+05:30
far_7a050035,flt_378beb6a,economy,standard,1101.41,176.23,MYR,15,7,0,132.17,0,69,active,2026-08-18T10:00:00+05:30
far_154d0e30,flt_378beb6a,business,corporate,3755.80,600.93,MYR,30,7,1,,0,36,active,2026-08-18T10:00:00+05:30
far_7f4e94e0,flt_378beb6a,business,promo,2663.20,426.11,MYR,30,7,0,319.58,0,14,active,2026-08-18T10:00:00+05:30
far_41682371,flt_9b9f6d51,economy,saver,4784.53,765.52,INR,15,7,0,574.14,0,167,active,2026-08-18T10:00:00+05:30
far_81afd8c6,flt_9b9f6d51,economy,corporate,5980.66,956.91,INR,15,7,1,717.68,0,21,active,2026-08-18T10:00:00+05:30
far_64b48b56,flt_9b9f6d51,business,flex,20562.59,3290.01,INR,30,7,1,2467.51,1,32,active,2026-08-18T10:00:00+05:30
far_f87ee7a4,flt_9b9f6d51,business,standard,16854.58,2696.73,INR,30,7,0,2022.55,0,18,active,2026-08-18T10:00:00+05:30
far_6d366f7a,flt_01eb5ad0,economy,promo,2737.58,438.01,INR,15,7,0,328.51,0,47,active,2026-08-18T10:00:00+05:30
far_723924f4,flt_a7fe7cb0,economy,corporate,9106.57,1457.05,INR,15,7,1,1092.79,0,34,active,2026-08-18T10:00:00+05:30
far_abd1a8f3,flt_a7fe7cb0,economy,saver,7285.26,1165.64,INR,15,7,0,,0,60,active,2026-08-18T10:00:00+05:30
far_405f4fb3,flt_a7fe7cb0,business,flex,31310.04,5009.61,INR,30,7,1,3757.20,1,22,active,2026-08-18T10:00:00+05:30
far_dd3415e1,flt_a7fe7cb0,business,corporate,28230.36,4516.86,INR,30,7,1,3387.64,0,7,active,2026-08-18T10:00:00+05:30
far_15efac1d,flt_50b0973a,economy,promo,529.89,84.78,MYR,15,7,0,,0,77,active,2026-08-18T10:00:00+05:30
far_e1ee4248,flt_50b0973a,economy,corporate,747.27,119.56,MYR,15,7,1,,0,138,active,2026-08-18T10:00:00+05:30
far_ef619d73,flt_50b0973a,business,saver,1853.24,296.52,MYR,30,7,0,222.39,0,10,active,2026-08-18T10:00:00+05:30
far_b6131cef,flt_50b0973a,business,promo,1642.64,262.82,MYR,30,7,0,,0,31,active,2026-08-18T10:00:00+05:30
far_76445fb2,flt_6049fa2d,economy,corporate,5556.92,889.11,INR,15,7,1,666.83,0,22,active,2026-08-18T10:00:00+05:30
far_8345e086,flt_6049fa2d,economy,standard,5051.75,808.28,INR,15,7,0,,0,130,active,2026-08-18T10:00:00+05:30
far_faf37c76,flt_6049fa2d,business,saver,13781.17,2204.99,INR,30,7,0,,0,29,active,2026-08-18T10:00:00+05:30
far_a018c801,flt_6049fa2d,business,corporate,17226.47,2756.23,INR,30,7,1,2067.18,0,13,active,2026-08-18T10:00:00+05:30
far_f766b501,flt_859180d6,economy,promo,6308.21,1009.31,INR,15,7,0,756.98,0,144,active,2026-08-18T10:00:00+05:30
far_6c6d5d50,flt_859180d6,economy,standard,8087.44,1293.99,INR,15,7,0,970.49,0,90,active,2026-08-18T10:00:00+05:30
far_5d76e4b1,flt_859180d6,business,standard,25071.08,4011.37,INR,30,7,0,,0,19,active,2026-08-18T10:00:00+05:30
far_51286c28,flt_859180d6,business,flex,30586.72,4893.87,INR,30,7,1,3670.41,1,24,active,2026-08-18T10:00:00+05:30
far_91a0f0a6,flt_2d24da41,economy,flex,4805.74,768.92,INR,15,7,1,,1,108,active,2026-08-18T10:00:00+05:30
far_2d4a62e9,flt_2d24da41,economy,corporate,4333.04,693.29,INR,15,7,1,,0,114,active,2026-08-18T10:00:00+05:30
far_ddf5c40c,flt_2d24da41,business,flex,14897.79,2383.65,INR,30,7,1,1787.73,1,14,active,2026-08-18T10:00:00+05:30
far_597bfc61,flt_2d24da41,business,saver,10745.95,1719.35,INR,30,7,0,1289.51,0,8,active,2026-08-18T10:00:00+05:30
far_a8d91d15,flt_b7f9f9b5,economy,flex,276.94,44.31,SGD,15,7,1,,1,155,active,2026-08-18T10:00:00+05:30
far_a31f48c3,flt_b7f9f9b5,economy,standard,227.00,36.32,SGD,15,7,0,,0,62,active,2026-08-18T10:00:00+05:30
far_ad1b22db,flt_b7f9f9b5,business,saver,619.26,99.08,SGD,30,7,0,74.31,0,21,active,2026-08-18T10:00:00+05:30
far_a01ef6a8,flt_b7f9f9b5,business,corporate,774.08,123.85,SGD,30,7,1,92.89,0,17,active,2026-08-18T10:00:00+05:30
far_52baf6d6,flt_7897e96a,economy,promo,471.61,75.46,THB,15,7,0,,0,79,active,2026-08-18T10:00:00+05:30
far_c97ea893,flt_52b3642a,economy,corporate,3942.03,630.73,INR,15,7,1,473.04,0,156,active,2026-08-18T10:00:00+05:30
far_7c5646b2,flt_52b3642a,economy,flex,4372.07,699.53,INR,15,7,1,524.65,1,72,active,2026-08-18T10:00:00+05:30
far_ef5a7075,flt_52b3642a,business,standard,11109.37,1777.50,INR,30,7,0,,0,22,active,2026-08-18T10:00:00+05:30
far_6b172ad6,flt_52b3642a,business,promo,8665.31,1386.45,INR,30,7,0,,0,5,active,2026-08-18T10:00:00+05:30
far_b0a068d6,flt_e53ef72e,economy,standard,2726.91,436.30,INR,15,7,0,327.23,0,114,active,2026-08-18T10:00:00+05:30
far_134a84fa,flt_e53ef72e,economy,saver,2399.68,383.95,INR,15,7,0,,0,117,active,2026-08-18T10:00:00+05:30
far_d192ab3b,flt_e53ef72e,business,saver,7439.00,1190.24,INR,30,7,0,,0,5,active,2026-08-18T10:00:00+05:30
far_92d2e582,flt_e53ef72e,business,flex,10313.15,1650.10,INR,30,7,1,,1,37,active,2026-08-18T10:00:00+05:30
far_94a86b8b,flt_e8e4d6c7,economy,corporate,1544675.49,247148.08,IDR,15,7,1,185361.06,0,80,active,2026-08-18T10:00:00+05:30
far_4623c5dc,flt_e8e4d6c7,economy,promo,1095315.35,175250.46,IDR,15,7,0,,0,68,active,2026-08-18T10:00:00+05:30
far_10aeef17,flt_e8e4d6c7,business,flex,5310875.18,849740.03,IDR,30,7,1,637305.02,1,11,active,2026-08-18T10:00:00+05:30
far_195b97a7,flt_e8e4d6c7,business,corporate,4788494.01,766159.04,IDR,30,7,1,574619.28,0,39,active,2026-08-18T10:00:00+05:30
far_05a524d9,flt_08625cb4,economy,promo,6068.26,970.92,INR,15,7,0,728.19,0,69,active,2026-08-18T10:00:00+05:30
far_bf55ae2f,flt_08625cb4,economy,corporate,8557.80,1369.25,INR,15,7,1,1026.94,0,75,active,2026-08-18T10:00:00+05:30
far_97034f69,flt_08625cb4,business,standard,24117.43,3858.79,INR,30,7,0,,0,14,active,2026-08-18T10:00:00+05:30
far_5c040a50,flt_08625cb4,business,corporate,26529.17,4244.67,INR,30,7,1,3183.50,0,26,active,2026-08-18T10:00:00+05:30
far_33395eab,flt_7a80953b,economy,corporate,326.01,52.16,SGD,15,7,1,,0,138,active,2026-08-18T10:00:00+05:30
far_d3c41a20,flt_7a80953b,economy,standard,296.37,47.42,SGD,15,7,0,,0,61,active,2026-08-18T10:00:00+05:30
far_e3383c32,flt_7a80953b,business,corporate,1010.63,161.70,SGD,30,7,1,121.28,0,34,active,2026-08-18T10:00:00+05:30
far_0f6902e3,flt_7a80953b,business,promo,716.63,114.66,SGD,30,7,0,,0,37,active,2026-08-18T10:00:00+05:30
far_866d900e,flt_2e8b32af,economy,corporate,17859.37,2857.50,INR,15,7,1,,0,148,active,2026-08-18T10:00:00+05:30
far_75547e7f,flt_2e8b32af,economy,promo,12663.92,2026.23,INR,15,7,0,,0,36,active,2026-08-18T10:00:00+05:30
far_fd9d4ae8,flt_2e8b32af,business,corporate,55364.04,8858.25,INR,30,7,1,,0,34,active,2026-08-18T10:00:00+05:30
far_b4b29b4c,flt_2e8b32af,business,flex,61403.75,9824.60,INR,30,7,1,,1,7,active,2026-08-18T10:00:00+05:30
far_16cdadef,flt_5d22791f,economy,standard,8023.87,1283.82,INR,15,7,0,962.86,0,74,active,2026-08-18T10:00:00+05:30
far_fc3ce230,flt_5d22791f,economy,saver,7061.01,1129.76,INR,15,7,0,847.32,0,101,active,2026-08-18T10:00:00+05:30
far_1a9ed864,flt_5d22791f,business,promo,19401.73,3104.28,INR,30,7,0,,0,32,active,2026-08-18T10:00:00+05:30
far_09bbd5e9,flt_5d22791f,business,flex,30346.29,4855.41,INR,30,7,1,,1,18,active,2026-08-18T10:00:00+05:30
far_290a7655,flt_962213bf,economy,corporate,570.47,91.27,AED,15,7,1,68.46,0,164,active,2026-08-18T10:00:00+05:30
far_5952a8cb,flt_962213bf,economy,saver,456.37,73.02,AED,15,7,0,54.76,0,119,active,2026-08-18T10:00:00+05:30
far_911c0c15,flt_962213bf,business,corporate,1768.45,282.95,AED,30,7,1,212.21,0,35,active,2026-08-18T10:00:00+05:30
far_9e418dea,flt_962213bf,business,saver,1414.76,226.36,AED,30,7,0,169.77,0,9,active,2026-08-18T10:00:00+05:30
far_68ec79c7,flt_f5797219,economy,corporate,8693.69,1390.99,INR,15,7,1,,0,48,active,2026-08-18T10:00:00+05:30
far_c215d460,flt_f5797219,economy,flex,9642.09,1542.73,INR,15,7,1,1157.05,1,129,active,2026-08-18T10:00:00+05:30
far_dd14d0c3,flt_f5797219,business,promo,19110.31,3057.65,INR,30,7,0,2293.24,0,38,active,2026-08-18T10:00:00+05:30
far_58c87f51,flt_f5797219,business,flex,29890.49,4782.48,INR,30,7,1,3586.86,1,23,active,2026-08-18T10:00:00+05:30
far_cbe363b0,flt_69fb41b2,economy,saver,15844.74,2535.16,INR,15,7,0,,0,56,active,2026-08-18T10:00:00+05:30
far_d4d6489f,flt_69fb41b2,economy,standard,18005.39,2880.86,INR,15,7,0,2160.65,0,50,active,2026-08-18T10:00:00+05:30
far_cdda74f4,flt_69fb41b2,business,saver,49118.71,7858.99,INR,30,7,0,5894.24,0,32,active,2026-08-18T10:00:00+05:30
far_747d1f40,flt_69fb41b2,business,corporate,61398.38,9823.74,INR,30,7,1,7367.81,0,28,active,2026-08-18T10:00:00+05:30
far_8063fc97,flt_1ef6e241,economy,standard,5570.56,891.29,THB,15,7,0,668.47,0,89,active,2026-08-18T10:00:00+05:30
far_0d672d29,flt_1ef6e241,economy,corporate,6127.61,980.42,THB,15,7,1,735.31,0,76,active,2026-08-18T10:00:00+05:30
far_b64a5ded,flt_1ef6e241,business,corporate,18995.59,3039.29,THB,30,7,1,2279.47,0,8,active,2026-08-18T10:00:00+05:30
far_e93ad556,flt_1ef6e241,business,flex,21067.84,3370.85,THB,30,7,1,2528.14,1,4,active,2026-08-18T10:00:00+05:30
far_127fd437,flt_7a8372d4,economy,saver,5157.94,825.27,INR,15,7,0,,0,118,active,2026-08-18T10:00:00+05:30
far_637b0e81,flt_7a8372d4,economy,promo,4571.81,731.49,INR,15,7,0,548.62,0,94,active,2026-08-18T10:00:00+05:30
far_2f9003d5,flt_7a8372d4,business,standard,18170.00,2907.20,INR,30,7,0,,0,19,active,2026-08-18T10:00:00+05:30
far_bea5a9c5,flt_7a8372d4,business,corporate,19987.01,3197.92,INR,30,7,1,2398.44,0,31,active,2026-08-18T10:00:00+05:30
far_003e9494,flt_4b2f6503,economy,flex,1272.38,203.58,AED,15,7,1,,1,94,active,2026-08-18T10:00:00+05:30
far_411bb7a3,flt_4b2f6503,economy,saver,917.78,146.85,AED,15,7,0,110.13,0,141,active,2026-08-18T10:00:00+05:30
far_5f39107d,flt_4b2f6503,business,flex,3944.38,631.10,AED,30,7,1,,1,7,active,2026-08-18T10:00:00+05:30
far_f62ab068,flt_4b2f6503,business,saver,2845.12,455.22,AED,30,7,0,341.41,0,16,active,2026-08-18T10:00:00+05:30
far_3447676a,flt_067e8cd5,economy,corporate,1127.92,180.47,MYR,15,7,1,135.35,0,77,active,2026-08-18T10:00:00+05:30
far_7e709a0e,flt_067e8cd5,economy,saver,902.34,144.37,MYR,15,7,0,108.28,0,93,active,2026-08-18T10:00:00+05:30
far_d08fe295,flt_067e8cd5,business,flex,3878.00,620.48,MYR,30,7,1,465.36,1,25,active,2026-08-18T10:00:00+05:30
far_0e4e6168,flt_067e8cd5,business,standard,3178.69,508.59,MYR,30,7,0,381.44,0,18,active,2026-08-18T10:00:00+05:30
far_5e3a0b0d,flt_b3febfe0,economy,standard,3189.33,510.29,INR,15,7,0,,0,80,active,2026-08-18T10:00:00+05:30
far_edd7ea86,flt_b3febfe0,economy,corporate,3508.27,561.32,INR,15,7,1,420.99,0,146,active,2026-08-18T10:00:00+05:30
far_5fbce89d,flt_b3febfe0,business,corporate,10875.63,1740.10,INR,30,7,1,1305.08,0,9,active,2026-08-18T10:00:00+05:30
far_78539604,flt_b3febfe0,business,promo,7711.81,1233.89,INR,30,7,0,925.42,0,28,active,2026-08-18T10:00:00+05:30
far_6ecb9d28,flt_54ef905c,economy,promo,36.60,5.86,SGD,15,7,0,4.39,0,66,active,2026-08-18T10:00:00+05:30
far_ba63b766,flt_54ef905c,economy,standard,46.92,7.51,SGD,15,7,0,5.63,0,124,active,2026-08-18T10:00:00+05:30
far_e931084b,flt_54ef905c,business,saver,127.99,20.48,SGD,30,7,0,,0,22,active,2026-08-18T10:00:00+05:30
far_370c12ba,flt_54ef905c,business,promo,113.45,18.15,SGD,30,7,0,13.61,0,39,active,2026-08-18T10:00:00+05:30
far_36a7bb51,flt_d901c76f,economy,promo,7145.98,1143.36,INR,15,7,0,857.52,0,43,active,2026-08-18T10:00:00+05:30
far_2a19d2e8,flt_d901c76f,economy,standard,9161.51,1465.84,INR,15,7,0,1099.38,0,103,active,2026-08-18T10:00:00+05:30
far_af0ec0ef,flt_d901c76f,business,promo,22152.53,3544.41,INR,30,7,0,,0,32,active,2026-08-18T10:00:00+05:30
far_00695c1f,flt_d901c76f,business,saver,24992.60,3998.82,INR,30,7,0,2999.11,0,32,active,2026-08-18T10:00:00+05:30
far_b9e09dcc,flt_27fb3a31,economy,standard,824.96,131.99,AED,15,7,0,99.00,0,149,active,2026-08-18T10:00:00+05:30
far_d245e4da,flt_27fb3a31,economy,saver,725.96,116.15,AED,15,7,0,87.12,0,97,active,2026-08-18T10:00:00+05:30
far_42dd8dd5,flt_27fb3a31,business,standard,2557.37,409.18,AED,30,7,0,306.88,0,23,active,2026-08-18T10:00:00+05:30
far_3e95d692,flt_27fb3a31,business,saver,2250.49,360.08,AED,30,7,0,270.06,0,12,active,2026-08-18T10:00:00+05:30
far_7ca1fc3e,flt_c2d7273d,economy,corporate,6404.77,1024.76,INR,15,7,1,,0,84,active,2026-08-18T10:00:00+05:30
far_aa6a9886,flt_c2d7273d,economy,standard,5822.52,931.60,INR,15,7,0,698.70,0,73,active,2026-08-18T10:00:00+05:30
far_6ac0a537,flt_c2d7273d,business,flex,22020.75,3523.32,INR,30,7,1,,1,39,active,2026-08-18T10:00:00+05:30
far_3be6b7fa,flt_c2d7273d,business,promo,14078.84,2252.61,INR,30,7,0,1689.46,0,14,active,2026-08-18T10:00:00+05:30
far_b715841c,flt_525aa3ca,economy,promo,20587.29,3293.97,INR,15,7,0,,0,65,active,2026-08-18T10:00:00+05:30
far_e50b263b,flt_525aa3ca,economy,flex,32200.63,5152.10,INR,15,7,1,,1,123,active,2026-08-18T10:00:00+05:30
far_c597d417,flt_525aa3ca,business,saver,72002.71,11520.43,INR,30,7,0,8640.33,0,22,active,2026-08-18T10:00:00+05:30
far_261cb5ef,flt_525aa3ca,business,corporate,90003.39,14400.54,INR,30,7,1,10800.41,0,30,active,2026-08-18T10:00:00+05:30
far_511b5288,flt_f3e4de80,economy,standard,463.51,74.16,AED,15,7,0,55.62,0,151,active,2026-08-18T10:00:00+05:30
far_c3cf2f80,flt_f3e4de80,economy,saver,407.89,65.26,AED,15,7,0,,0,158,active,2026-08-18T10:00:00+05:30
far_cc442b73,flt_f3e4de80,business,flex,1753.00,280.48,AED,30,7,1,210.36,1,29,active,2026-08-18T10:00:00+05:30
far_4212cc1d,flt_f3e4de80,business,promo,1120.77,179.32,AED,30,7,0,134.49,0,30,active,2026-08-18T10:00:00+05:30
far_bc60c31b,flt_06c17f54,economy,corporate,3385.32,541.65,INR,15,7,1,,0,81,active,2026-08-18T10:00:00+05:30
far_80b75256,flt_06c17f54,economy,flex,3754.63,600.74,INR,15,7,1,450.56,1,58,active,2026-08-18T10:00:00+05:30
far_7bd2400b,flt_06c17f54,business,promo,7441.55,1190.65,INR,30,7,0,,0,20,active,2026-08-18T10:00:00+05:30
far_1969a817,flt_06c17f54,business,corporate,10494.50,1679.12,INR,30,7,1,,0,34,active,2026-08-18T10:00:00+05:30
far_a67f4aa7,flt_e91f9eb6,economy,saver,2265.83,362.53,THB,15,7,0,,0,71,active,2026-08-18T10:00:00+05:30
far_986edb5f,flt_e91f9eb6,economy,corporate,2832.29,453.17,THB,15,7,1,,0,142,active,2026-08-18T10:00:00+05:30
far_d8a0bb8f,flt_e91f9eb6,business,corporate,8780.11,1404.82,THB,30,7,1,1053.61,0,37,active,2026-08-18T10:00:00+05:30
far_62baba47,flt_e91f9eb6,business,standard,7981.91,1277.11,THB,30,7,0,,0,37,active,2026-08-18T10:00:00+05:30
far_e4cd604d,flt_c69b34f9,economy,corporate,4986.13,797.78,THB,15,7,1,598.34,0,38,active,2026-08-18T10:00:00+05:30
far_1414edeb,flt_c69b34f9,economy,standard,4532.84,725.25,THB,15,7,0,543.94,0,95,active,2026-08-18T10:00:00+05:30
far_c5e7c707,flt_c69b34f9,business,flex,17143.21,2742.91,THB,30,7,1,2057.19,1,33,active,2026-08-18T10:00:00+05:30
far_a0b219e9,flt_c69b34f9,business,standard,14051.81,2248.29,THB,30,7,0,1686.22,0,19,active,2026-08-18T10:00:00+05:30
far_718d7fb0,flt_4ef45661,economy,corporate,11959.01,1913.44,INR,15,7,1,1435.08,0,66,active,2026-08-18T10:00:00+05:30
far_54fc13d3,flt_4ef45661,economy,flex,13263.63,2122.18,INR,15,7,1,1591.64,1,131,active,2026-08-18T10:00:00+05:30
far_446f3c99,flt_4ef45661,business,corporate,37072.94,5931.67,INR,30,7,1,,0,21,active,2026-08-18T10:00:00+05:30
far_f03b3e26,flt_4ef45661,business,saver,29658.35,4745.34,INR,30,7,0,3559.00,0,12,active,2026-08-18T10:00:00+05:30
far_44d861a1,flt_a3b79ef0,economy,corporate,5972.40,955.58,INR,15,7,1,,0,136,active,2026-08-18T10:00:00+05:30
far_77e520f1,flt_a3b79ef0,economy,standard,5429.45,868.71,INR,15,7,0,651.53,0,57,active,2026-08-18T10:00:00+05:30
far_cc40ff85,flt_a3b79ef0,business,standard,16831.31,2693.01,INR,30,7,0,2019.76,0,26,active,2026-08-18T10:00:00+05:30
far_1cfa5a8f,flt_a3b79ef0,business,flex,20534.19,3285.47,INR,30,7,1,2464.10,1,39,active,2026-08-18T10:00:00+05:30
far_7e82b7ec,flt_7daaa470,economy,promo,6575.50,1052.08,INR,15,7,0,789.06,0,156,active,2026-08-18T10:00:00+05:30
far_721cc96e,flt_f02f9bc0,economy,standard,6488.99,1038.24,INR,15,7,0,,0,44,active,2026-08-18T10:00:00+05:30
far_8c745dcd,flt_b80c1a94,economy,standard,1552.86,248.46,INR,15,7,0,,0,26,active,2026-08-18T10:00:00+05:30
far_376efe22,flt_b80c1a94,economy,saver,1366.51,218.64,INR,15,7,0,,0,33,active,2026-08-18T10:00:00+05:30
far_fcf3917c,flt_b80c1a94,business,corporate,5295.24,847.24,INR,30,7,1,635.43,0,29,active,2026-08-18T10:00:00+05:30
far_185898ba,flt_b80c1a94,business,promo,3754.81,600.77,INR,30,7,0,450.58,0,19,active,2026-08-18T10:00:00+05:30
far_dc91a6f1,flt_7d72e94c,economy,promo,6156.94,985.11,INR,15,7,0,738.83,0,111,active,2026-08-18T10:00:00+05:30
far_4bedc1b3,flt_7d72e94c,economy,standard,7893.51,1262.96,INR,15,7,0,947.22,0,104,active,2026-08-18T10:00:00+05:30
far_567e9a93,flt_7d72e94c,business,corporate,26916.87,4306.70,INR,30,7,1,3230.02,0,34,active,2026-08-18T10:00:00+05:30
far_8663e83f,flt_7d72e94c,business,saver,21533.49,3445.36,INR,30,7,0,2584.02,0,15,active,2026-08-18T10:00:00+05:30
